Record Length,2.500000e+03,,  -0.000025000000, 264.00000,
Sample Interval,2.000000e-08,,  -0.000024980000, 376.00000,
Trigger Point,1.250000000000e+03,,  -0.000024960000, 496.00000,
,,,  -0.000024940000, 616.00000,
,,,  -0.000024920000, 640.00000,
,,,  -0.000024900000, 648.00000,
Source,CH1,,  -0.000024880000, 648.00000,
Vertical Units,V,,  -0.000024860000, 648.00000,
Vertical Scale,2.000000e+02,,  -0.000024840000, 648.00000,
Vertical Offset,-6.000000e+02,,  -0.000024820000, 640.00000,
Horizontal Units,s,,  -0.000024800000, 640.00000,
Horizontal Scale,5.000000e-06,,  -0.000024780000, 640.00000,
Pt Fmt,Y,,  -0.000024760000, 656.00000,
Yzero,0.000000e+00,,  -0.000024740000, 664.00000,
Probe Atten,1.000000e+02,,  -0.000024720000, 648.00000,
Model Number,TDS2004C,,  -0.000024700000, 648.00000,
Serial Number,C010975,,  -0.000024680000, 656.00000,
Firmware Version,FV:v24.09,,  -0.000024660000, 640.00000,
,,,-00.000024640000, 656.00000,
,,,-00.000024620000, 656.00000,
,,,-00.000024600000, 656.00000,
,,,-00.000024580000, 664.00000,
,,,-00.000024560000, 656.00000,
,,,-00.000024540000, 656.00000,
,,,-00.000024520000, 656.00000,
,,,-00.000024500000, 664.00000,
,,,-00.000024480000, 656.00000,
,,,-00.000024460000, 656.00000,
,,,-00.000024440000, 656.00000,
,,,-00.000024420000, 664.00000,
,,,-00.000024400000, 656.00000,
,,,-00.000024380000, 664.00000,
,,,-00.000024360000, 648.00000,
,,,-00.000024340000, 640.00000,
,,,-00.000024320000, 616.00000,
,,,-00.000024300000, 600.00000,
,,,-00.000024280000, 552.00000,
,,,-00.000024260000, 520.00000,
,,,-00.000024240000, 472.00000,
,,,-00.000024220000, 424.00000,
,,,-00.000024200000, 392.00000,
,,,-00.000024180000, 368.00000,
,,,-00.000024160000, 344.00000,
,,,-00.000024140000, 328.00000,
,,,-00.000024120000, 328.00000,
,,,-00.000024100000, 336.00000,
,,,-00.000024080000, 336.00000,
,,,-00.000024060000, 376.00000,
,,,-00.000024040000, 392.00000,
,,,-00.000024020000, 432.00000,
,,,-00.000024000000, 472.00000,
,,,-00.000023980000, 520.00000,
,,,-00.000023960000, 560.00000,
,,,-00.000023940000, 608.00000,
,,,-00.000023920000, 632.00000,
,,,-00.000023900000, 656.00000,
,,,-00.000023880000, 648.00000,
,,,-00.000023860000, 656.00000,
,,,-00.000023840000, 656.00000,
,,,-00.000023820000, 648.00000,
,,,-00.000023800000, 648.00000,
,,,-00.000023780000, 648.00000,
,,,-00.000023760000, 664.00000,
,,,-00.000023740000, 640.00000,
,,,-00.000023720000, 632.00000,
,,,-00.000023700000, 608.00000,
,,,-00.000023680000, 560.00000,
,,,-00.000023660000, 528.00000,
,,,-00.000023640000, 496.00000,
,,,-00.000023620000, 464.00000,
,,,-00.000023600000, 440.00000,
,,,-00.000023580000, 416.00000,
,,,-00.000023560000, 408.00000,
,,,-00.000023540000, 392.00000,
,,,-00.000023520000, 376.00000,
,,,-00.000023500000, 392.00000,
,,,-00.000023480000, 400.00000,
,,,-00.000023460000, 408.00000,
,,,-00.000023440000, 432.00000,
,,,-00.000023420000, 448.00000,
,,,-00.000023400000, 488.00000,
,,,-00.000023380000, 504.00000,
,,,-00.000023360000, 536.00000,
,,,-00.000023340000, 576.00000,
,,,-00.000023320000, 592.00000,
,,,-00.000023300000, 616.00000,
,,,-00.000023280000, 624.00000,
,,,-00.000023260000, 624.00000,
,,,-00.000023240000, 624.00000,
,,,-00.000023220000, 616.00000,
,,,-00.000023200000, 616.00000,
,,,-00.000023180000, 592.00000,
,,,-00.000023160000, 584.00000,
,,,-00.000023140000, 560.00000,
,,,-00.000023120000, 536.00000,
,,,-00.000023100000, 520.00000,
,,,-00.000023080000, 496.00000,
,,,-00.000023060000, 472.00000,
,,,-00.000023040000, 456.00000,
,,,-00.000023020000, 448.00000,
,,,-00.000023000000, 432.00000,
,,,-00.000022980000, 432.00000,
,,,-00.000022960000, 432.00000,
,,,-00.000022940000, 440.00000,
,,,-00.000022920000, 432.00000,
,,,-00.000022900000, 416.00000,
,,,-00.000022880000, 408.00000,
,,,-00.000022860000, 408.00000,
,,,-00.000022840000, 400.00000,
,,,-00.000022820000, 376.00000,
,,,-00.000022800000, 352.00000,
,,,-00.000022780000, 344.00000,
,,,-00.000022760000, 344.00000,
,,,-00.000022740000, 320.00000,
,,,-00.000022720000, 312.00000,
,,,-00.000022700000, 288.00000,
,,,-00.000022680000, 280.00000,
,,,-00.000022660000, 264.00000,
,,,-00.000022640000, 248.00000,
,,,-00.000022620000, 240.00000,
,,,-00.000022600000, 232.00000,
,,,-00.000022580000, 216.00000,
,,,-00.000022560000, 208.00000,
,,,-00.000022540000, 192.00000,
,,,-00.000022520000, 184.00000,
,,,-00.000022500000, 184.00000,
,,,-00.000022480000, 176.00000,
,,,-00.000022460000, 176.00000,
,,,-00.000022440000, 152.00000,
,,,-00.000022420000, 152.00000,
,,,-00.000022400000, 144.00000,
,,,-00.000022380000, 144.00000,
,,,-00.000022360000, 136.00000,
,,,-00.000022340000, 136.00000,
,,,-00.000022320000, 128.00000,
,,,-00.000022300000, 128.00000,
,,,-00.000022280000, 128.00000,
,,,-00.000022260000, 128.00000,
,,,-00.000022240000, 120.00000,
,,,-00.000022220000, 128.00000,
,,,-00.000022200000, 128.00000,
,,,-00.000022180000, 136.00000,
,,,-00.000022160000, 128.00000,
,,,-00.000022140000, 120.00000,
,,,-00.000022120000, 144.00000,
,,,-00.000022100000, 144.00000,
,,,-00.000022080000, 160.00000,
,,,-00.000022060000, 152.00000,
,,,-00.000022040000, 160.00000,
,,,-00.000022020000, 160.00000,
,,,-00.000022000000, 176.00000,
,,,-00.000021980000, 192.00000,
,,,-00.000021960000, 200.00000,
,,,-00.000021940000, 200.00000,
,,,-00.000021920000, 216.00000,
,,,-00.000021900000, 224.00000,
,,,-00.000021880000, 248.00000,
,,,-00.000021860000, 256.00000,
,,,-00.000021840000, 272.00000,
,,,-00.000021820000, 280.00000,
,,,-00.000021800000, 288.00000,
,,,-00.000021780000, 304.00000,
,,,-00.000021760000, 304.00000,
,,,-00.000021740000, 336.00000,
,,,-00.000021720000, 352.00000,
,,,-00.000021700000, 360.00000,
,,,-00.000021680000, 368.00000,
,,,-00.000021660000, 384.00000,
,,,-00.000021640000, 408.00000,
,,,-00.000021620000, 416.00000,
,,,-00.000021600000, 424.00000,
,,,-00.000021580000, 432.00000,
,,,-00.000021560000, 448.00000,
,,,-00.000021540000, 464.00000,
,,,-00.000021520000, 472.00000,
,,,-00.000021500000, 480.00000,
,,,-00.000021480000, 488.00000,
,,,-00.000021460000, 504.00000,
,,,-00.000021440000, 496.00000,
,,,-00.000021420000, 512.00000,
,,,-00.000021400000, 512.00000,
,,,-00.000021380000, 512.00000,
,,,-00.000021360000, 512.00000,
,,,-00.000021340000, 512.00000,
,,,-00.000021320000, 520.00000,
,,,-00.000021300000, 512.00000,
,,,-00.000021280000, 512.00000,
,,,-00.000021260000, 504.00000,
,,,-00.000021240000, 504.00000,
,,,-00.000021220000, 504.00000,
,,,-00.000021200000, 480.00000,
,,,-00.000021180000, 480.00000,
,,,-00.000021160000, 472.00000,
,,,-00.000021140000, 456.00000,
,,,-00.000021120000, 456.00000,
,,,-00.000021100000, 432.00000,
,,,-00.000021080000, 424.00000,
,,,-00.000021060000, 408.00000,
,,,-00.000021040000, 400.00000,
,,,-00.000021020000, 392.00000,
,,,-00.000021000000, 368.00000,
,,,-00.000020980000, 352.00000,
,,,-00.000020960000, 360.00000,
,,,-00.000020940000, 328.00000,
,,,-00.000020920000, 320.00000,
,,,-00.000020900000, 312.00000,
,,,-00.000020880000, 288.00000,
,,,-00.000020860000, 280.00000,
,,,-00.000020840000, 256.00000,
,,,-00.000020820000, 240.00000,
,,,-00.000020800000, 240.00000,
,,,-00.000020780000, 232.00000,
,,,-00.000020760000, 224.00000,
,,,-00.000020740000, 208.00000,
,,,-00.000020720000, 208.00000,
,,,-00.000020700000, 184.00000,
,,,-00.000020680000, 184.00000,
,,,-00.000020660000, 176.00000,
,,,-00.000020640000, 160.00000,
,,,-00.000020620000, 168.00000,
,,,-00.000020600000, 160.00000,
,,,-00.000020580000, 160.00000,
,,,-00.000020560000, 144.00000,
,,,-00.000020540000, 144.00000,
,,,-00.000020520000, 144.00000,
,,,-00.000020500000, 144.00000,
,,,-00.000020480000, 144.00000,
,,,-00.000020460000, 136.00000,
,,,-00.000020440000, 136.00000,
,,,-00.000020420000, 136.00000,
,,,-00.000020400000, 136.00000,
,,,-00.000020380000, 144.00000,
,,,-00.000020360000, 136.00000,
,,,-00.000020340000, 136.00000,
,,,-00.000020320000, 152.00000,
,,,-00.000020300000, 152.00000,
,,,-00.000020280000, 152.00000,
,,,-00.000020260000, 160.00000,
,,,-00.000020240000, 176.00000,
,,,-00.000020220000, 176.00000,
,,,-00.000020200000, 192.00000,
,,,-00.000020180000, 192.00000,
,,,-00.000020160000, 200.00000,
,,,-00.000020140000, 208.00000,
,,,-00.000020120000, 216.00000,
,,,-00.000020100000, 232.00000,
,,,-00.000020080000, 248.00000,
,,,-00.000020060000, 264.00000,
,,,-00.000020040000, 272.00000,
,,,-00.000020020000, 288.00000,
,,,-00.000020000000, 288.00000,
,,,-00.000019980000, 312.00000,
,,,-00.000019960000, 320.00000,
,,,-00.000019940000, 328.00000,
,,,-00.000019920000, 352.00000,
,,,-00.000019900000, 368.00000,
,,,-00.000019880000, 376.00000,
,,,-00.000019860000, 384.00000,
,,,-00.000019840000, 400.00000,
,,,-00.000019820000, 408.00000,
,,,-00.000019800000, 424.00000,
,,,-00.000019780000, 424.00000,
,,,-00.000019760000, 440.00000,
,,,-00.000019740000, 456.00000,
,,,-00.000019720000, 472.00000,
,,,-00.000019700000, 464.00000,
,,,-00.000019680000, 472.00000,
,,,-00.000019660000, 488.00000,
,,,-00.000019640000, 496.00000,
,,,-00.000019620000, 496.00000,
,,,-00.000019600000, 504.00000,
,,,-00.000019580000, 496.00000,
,,,-00.000019560000, 504.00000,
,,,-00.000019540000, 504.00000,
,,,-00.000019520000, 504.00000,
,,,-00.000019500000, 512.00000,
,,,-00.000019480000, 488.00000,
,,,-00.000019460000, 488.00000,
,,,-00.000019440000, 488.00000,
,,,-00.000019420000, 480.00000,
,,,-00.000019400000, 472.00000,
,,,-00.000019380000, 464.00000,
,,,-00.000019360000, 456.00000,
,,,-00.000019340000, 456.00000,
,,,-00.000019320000, 440.00000,
,,,-00.000019300000, 432.00000,
,,,-00.000019280000, 416.00000,
,,,-00.000019260000, 400.00000,
,,,-00.000019240000, 400.00000,
,,,-00.000019220000, 384.00000,
,,,-00.000019200000, 368.00000,
,,,-00.000019180000, 352.00000,
,,,-00.000019160000, 344.00000,
,,,-00.000019140000, 328.00000,
,,,-00.000019120000, 320.00000,
,,,-00.000019100000, 304.00000,
,,,-00.000019080000, 288.00000,
,,,-00.000019060000, 280.00000,
,,,-00.000019040000, 264.00000,
,,,-00.000019020000, 256.00000,
,,,-00.000019000000, 248.00000,
,,,-00.000018980000, 240.00000,
,,,-00.000018960000, 224.00000,
,,,-00.000018940000, 208.00000,
,,,-00.000018920000, 208.00000,
,,,-00.000018900000, 200.00000,
,,,-00.000018880000, 184.00000,
,,,-00.000018860000, 184.00000,
,,,-00.000018840000, 168.00000,
,,,-00.000018820000, 168.00000,
,,,-00.000018800000, 160.00000,
,,,-00.000018780000, 152.00000,
,,,-00.000018760000, 152.00000,
,,,-00.000018740000, 152.00000,
,,,-00.000018720000, 144.00000,
,,,-00.000018700000, 152.00000,
,,,-00.000018680000, 136.00000,
,,,-00.000018660000, 136.00000,
,,,-00.000018640000, 144.00000,
,,,-00.000018620000, 160.00000,
,,,-00.000018600000, 144.00000,
,,,-00.000018580000, 144.00000,
,,,-00.000018560000, 144.00000,
,,,-00.000018540000, 152.00000,
,,,-00.000018520000, 152.00000,
,,,-00.000018500000, 168.00000,
,,,-00.000018480000, 168.00000,
,,,-00.000018460000, 176.00000,
,,,-00.000018440000, 176.00000,
,,,-00.000018420000, 184.00000,
,,,-00.000018400000, 184.00000,
,,,-00.000018380000, 200.00000,
,,,-00.000018360000, 216.00000,
,,,-00.000018340000, 216.00000,
,,,-00.000018320000, 224.00000,
,,,-00.000018300000, 240.00000,
,,,-00.000018280000, 248.00000,
,,,-00.000018260000, 264.00000,
,,,-00.000018240000, 272.00000,
,,,-00.000018220000, 296.00000,
,,,-00.000018200000, 296.00000,
,,,-00.000018180000, 304.00000,
,,,-00.000018160000, 320.00000,
,,,-00.000018140000, 328.00000,
,,,-00.000018120000, 344.00000,
,,,-00.000018100000, 360.00000,
,,,-00.000018080000, 368.00000,
,,,-00.000018060000, 384.00000,
,,,-00.000018040000, 408.00000,
,,,-00.000018020000, 392.00000,
,,,-00.000018000000, 416.00000,
,,,-00.000017980000, 424.00000,
,,,-00.000017960000, 440.00000,
,,,-00.000017940000, 448.00000,
,,,-00.000017920000, 456.00000,
,,,-00.000017900000, 464.00000,
,,,-00.000017880000, 480.00000,
,,,-00.000017860000, 472.00000,
,,,-00.000017840000, 480.00000,
,,,-00.000017820000, 488.00000,
,,,-00.000017800000, 480.00000,
,,,-00.000017780000, 480.00000,
,,,-00.000017760000, 496.00000,
,,,-00.000017740000, 488.00000,
,,,-00.000017720000, 488.00000,
,,,-00.000017700000, 488.00000,
,,,-00.000017680000, 488.00000,
,,,-00.000017660000, 488.00000,
,,,-00.000017640000, 480.00000,
,,,-00.000017620000, 472.00000,
,,,-00.000017600000, 464.00000,
,,,-00.000017580000, 456.00000,
,,,-00.000017560000, 448.00000,
,,,-00.000017540000, 440.00000,
,,,-00.000017520000, 432.00000,
,,,-00.000017500000, 416.00000,
,,,-00.000017480000, 408.00000,
,,,-00.000017460000, 408.00000,
,,,-00.000017440000, 384.00000,
,,,-00.000017420000, 384.00000,
,,,-00.000017400000, 360.00000,
,,,-00.000017380000, 352.00000,
,,,-00.000017360000, 344.00000,
,,,-00.000017340000, 320.00000,
,,,-00.000017320000, 312.00000,
,,,-00.000017300000, 304.00000,
,,,-00.000017280000, 288.00000,
,,,-00.000017260000, 280.00000,
,,,-00.000017240000, 256.00000,
,,,-00.000017220000, 264.00000,
,,,-00.000017200000, 248.00000,
,,,-00.000017180000, 240.00000,
,,,-00.000017160000, 224.00000,
,,,-00.000017140000, 216.00000,
,,,-00.000017120000, 208.00000,
,,,-00.000017100000, 208.00000,
,,,-00.000017080000, 192.00000,
,,,-00.000017060000, 184.00000,
,,,-00.000017040000, 176.00000,
,,,-00.000017020000, 168.00000,
,,,-00.000017000000, 176.00000,
,,,-00.000016980000, 160.00000,
,,,-00.000016960000, 160.00000,
,,,-00.000016940000, 160.00000,
,,,-00.000016920000, 152.00000,
,,,-00.000016900000, 160.00000,
,,,-00.000016880000, 160.00000,
,,,-00.000016860000, 144.00000,
,,,-00.000016840000, 160.00000,
,,,-00.000016820000, 152.00000,
,,,-00.000016800000, 160.00000,
,,,-00.000016780000, 160.00000,
,,,-00.000016760000, 160.00000,
,,,-00.000016740000, 160.00000,
,,,-00.000016720000, 168.00000,
,,,-00.000016700000, 168.00000,
,,,-00.000016680000, 168.00000,
,,,-00.000016660000, 192.00000,
,,,-00.000016640000, 192.00000,
,,,-00.000016620000, 192.00000,
,,,-00.000016600000, 200.00000,
,,,-00.000016580000, 208.00000,
,,,-00.000016560000, 216.00000,
,,,-00.000016540000, 224.00000,
,,,-00.000016520000, 240.00000,
,,,-00.000016500000, 248.00000,
,,,-00.000016480000, 256.00000,
,,,-00.000016460000, 264.00000,
,,,-00.000016440000, 272.00000,
,,,-00.000016420000, 288.00000,
,,,-00.000016400000, 304.00000,
,,,-00.000016380000, 320.00000,
,,,-00.000016360000, 320.00000,
,,,-00.000016340000, 336.00000,
,,,-00.000016320000, 352.00000,
,,,-00.000016300000, 368.00000,
,,,-00.000016280000, 376.00000,
,,,-00.000016260000, 392.00000,
,,,-00.000016240000, 400.00000,
,,,-00.000016220000, 408.00000,
,,,-00.000016200000, 416.00000,
,,,-00.000016180000, 416.00000,
,,,-00.000016160000, 432.00000,
,,,-00.000016140000, 440.00000,
,,,-00.000016120000, 448.00000,
,,,-00.000016100000, 456.00000,
,,,-00.000016080000, 464.00000,
,,,-00.000016060000, 472.00000,
,,,-00.000016040000, 472.00000,
,,,-00.000016020000, 472.00000,
,,,-00.000016000000, 480.00000,
,,,-00.000015980000, 480.00000,
,,,-00.000015960000, 488.00000,
,,,-00.000015940000, 488.00000,
,,,-00.000015920000, 488.00000,
,,,-00.000015900000, 480.00000,
,,,-00.000015880000, 480.00000,
,,,-00.000015860000, 472.00000,
,,,-00.000015840000, 464.00000,
,,,-00.000015820000, 456.00000,
,,,-00.000015800000, 456.00000,
,,,-00.000015780000, 448.00000,
,,,-00.000015760000, 440.00000,
,,,-00.000015740000, 424.00000,
,,,-00.000015720000, 416.00000,
,,,-00.000015700000, 408.00000,
,,,-00.000015680000, 400.00000,
,,,-00.000015660000, 392.00000,
,,,-00.000015640000, 376.00000,
,,,-00.000015620000, 368.00000,
,,,-00.000015600000, 352.00000,
,,,-00.000015580000, 352.00000,
,,,-00.000015560000, 336.00000,
,,,-00.000015540000, 320.00000,
,,,-00.000015520000, 304.00000,
,,,-00.000015500000, 288.00000,
,,,-00.000015480000, 296.00000,
,,,-00.000015460000, 288.00000,
,,,-00.000015440000, 272.00000,
,,,-00.000015420000, 256.00000,
,,,-00.000015400000, 248.00000,
,,,-00.000015380000, 240.00000,
,,,-00.000015360000, 232.00000,
,,,-00.000015340000, 224.00000,
,,,-00.000015320000, 216.00000,
,,,-00.000015300000, 208.00000,
,,,-00.000015280000, 200.00000,
,,,-00.000015260000, 176.00000,
,,,-00.000015240000, 184.00000,
,,,-00.000015220000, 184.00000,
,,,-00.000015200000, 184.00000,
,,,-00.000015180000, 176.00000,
,,,-00.000015160000, 168.00000,
,,,-00.000015140000, 160.00000,
,,,-00.000015120000, 160.00000,
,,,-00.000015100000, 168.00000,
,,,-00.000015080000, 168.00000,
,,,-00.000015060000, 168.00000,
,,,-00.000015040000, 160.00000,
,,,-00.000015020000, 168.00000,
,,,-00.000015000000, 160.00000,
,,,-00.000014980000, 160.00000,
,,,-00.000014960000, 168.00000,
,,,-00.000014940000, 176.00000,
,,,-00.000014920000, 184.00000,
,,,-00.000014900000, 176.00000,
,,,-00.000014880000, 176.00000,
,,,-00.000014860000, 184.00000,
,,,-00.000014840000, 192.00000,
,,,-00.000014820000, 200.00000,
,,,-00.000014800000, 208.00000,
,,,-00.000014780000, 216.00000,
,,,-00.000014760000, 232.00000,
,,,-00.000014740000, 232.00000,
,,,-00.000014720000, 240.00000,
,,,-00.000014700000, 256.00000,
,,,-00.000014680000, 264.00000,
,,,-00.000014660000, 272.00000,
,,,-00.000014640000, 288.00000,
,,,-00.000014620000, 296.00000,
,,,-00.000014600000, 312.00000,
,,,-00.000014580000, 320.00000,
,,,-00.000014560000, 336.00000,
,,,-00.000014540000, 336.00000,
,,,-00.000014520000, 344.00000,
,,,-00.000014500000, 368.00000,
,,,-00.000014480000, 368.00000,
,,,-00.000014460000, 384.00000,
,,,-00.000014440000, 384.00000,
,,,-00.000014420000, 416.00000,
,,,-00.000014400000, 416.00000,
,,,-00.000014380000, 424.00000,
,,,-00.000014360000, 432.00000,
,,,-00.000014340000, 440.00000,
,,,-00.000014320000, 448.00000,
,,,-00.000014300000, 456.00000,
,,,-00.000014280000, 456.00000,
,,,-00.000014260000, 456.00000,
,,,-00.000014240000, 464.00000,
,,,-00.000014220000, 464.00000,
,,,-00.000014200000, 472.00000,
,,,-00.000014180000, 472.00000,
,,,-00.000014160000, 472.00000,
,,,-00.000014140000, 472.00000,
,,,-00.000014120000, 472.00000,
,,,-00.000014100000, 472.00000,
,,,-00.000014080000, 464.00000,
,,,-00.000014060000, 456.00000,
,,,-00.000014040000, 456.00000,
,,,-00.000014020000, 400.00000,
,,,-00.000014000000,  24.00000,
,,,-00.000013980000,  24.00000,
,,,-00.000013960000,  24.00000,
,,,-00.000013940000,  24.00000,
,,,-00.000013920000,  16.00000,
,,,-00.000013900000,  16.00000,
,,,-00.000013880000,  24.00000,
,,,-00.000013860000,   8.00000,
,,,-00.000013840000,  16.00000,
,,,-00.000013820000,  24.00000,
,,,-00.000013800000,  32.00000,
,,,-00.000013780000,  16.00000,
,,,-00.000013760000,   8.00000,
,,,-00.000013740000,  16.00000,
,,,-00.000013720000,  24.00000,
,,,-00.000013700000,  24.00000,
,,,-00.000013680000,  16.00000,
,,,-00.000013660000,  24.00000,
,,,-00.000013640000,  24.00000,
,,,-00.000013620000,  24.00000,
,,,-00.000013600000,  24.00000,
,,,-00.000013580000,  16.00000,
,,,-00.000013560000,  16.00000,
,,,-00.000013540000,  16.00000,
,,,-00.000013520000,  24.00000,
,,,-00.000013500000,  16.00000,
,,,-00.000013480000,  16.00000,
,,,-00.000013460000,  16.00000,
,,,-00.000013440000,  16.00000,
,,,-00.000013420000,  24.00000,
,,,-00.000013400000,  24.00000,
,,,-00.000013380000,  16.00000,
,,,-00.000013360000,  16.00000,
,,,-00.000013340000,   8.00000,
,,,-00.000013320000,  16.00000,
,,,-00.000013300000,  24.00000,
,,,-00.000013280000,   8.00000,
,,,-00.000013260000,   8.00000,
,,,-00.000013240000,  24.00000,
,,,-00.000013220000,  24.00000,
,,,-00.000013200000,  24.00000,
,,,-00.000013180000,   8.00000,
,,,-00.000013160000,  16.00000,
,,,-00.000013140000,  16.00000,
,,,-00.000013120000,   8.00000,
,,,-00.000013100000,  16.00000,
,,,-00.000013080000,  16.00000,
,,,-00.000013060000,   8.00000,
,,,-00.000013040000,  16.00000,
,,,-00.000013020000,   8.00000,
,,,-00.000013000000,  16.00000,
,,,-00.000012980000,  24.00000,
,,,-00.000012960000,  16.00000,
,,,-00.000012940000,  24.00000,
,,,-00.000012920000,  16.00000,
,,,-00.000012900000,   0.00000,
,,,-00.000012880000,  24.00000,
